Entrepreneur ID,Agency,Support Type,Amount,Support Received Date,Business Type,Location,Outcome
52428664-1d31-4747-8b08-1145348ae644,Perbadanan Nasional Berhad,Financing for franchise businesses,62900.28,13/7/2023,Startups,Johor,Failure
440eae84-8566-4435-9e9b-f63b64e60f2b,Institut Koperasi Malaysia,Cooperative training programs,0,27/1/2023,SMEs,Negeri Sembilan,Moderate
d920312f-51a9-4f7c-a7eb-f44bfe796d98,Institut Koperasi Malaysia,Cooperative training programs,0,14/12/2023,Cooperatives,Negeri Sembilan,Moderate
72f82ecb-faf8-48b6-b81d-b203952befe7,Tekun Nasional,Advisory services,0,23/1/2023,Microenterprises,Melaka,Moderate
7dd6f816-ebe4-455a-91ea-d822433714d7,UDA Holding Berhad,Advisory services,0,5/10/2023,Startups,Sabah,Failure
233bff92-6281-4226-8c3e-12f622af0fd0,UDA Holding Berhad,Advisory services,0,26/2/2023,SMEs,Sabah,Success
da2d9337-6a78-4a4e-adfd-12851a7a1aef,SME Bank,Advisory services,0,8/10/2023,Social Enterprises,Johor,Moderate
4e5aab70-54b6-48f7-a739-7364d4a70108,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,12/1/2024,Cooperatives,Negeri Sembilan,Failure
bc9a04ec-1c7f-4695-8adc-d604724a6163,Perbadanan Nasional Berhad,Advisory services,0,12/1/2024,Startups,Penang,Moderate
8b459bdf-82a2-4229-b2a2-3f1e86e7c74d,Tekun Nasional,Advisory services,0,11/5/2023,SMEs,Pahang,Success
189ac7f4-f3f6-435b-bdff-066e81007090,Institut Koperasi Malaysia,Cooperative training programs,0,18/3/2024,SMEs,Perak,Success
6b6dccb5-e5bd-4493-b918-278e5e814d9e,SME Corp Malaysia,Grants,56564.25,21/11/2023,SMEs,Perlis,Success
96bbb98e-4351-4b45-8283-9c664f7772a7,Bank Rakyat,Microfinancing,15355.11,16/8/2023,SMEs,Johor,Moderate
cd9a4922-034b-4edd-bfca-ed1e62aab104,UDA Holding Berhad,Business premises,0,30/3/2024,SMEs,Kedah,Failure
ee7150be-12a5-417e-b9ad-33fcb6770824,Institut Keusahawanan Negara,Advisory services,0,11/1/2024,SMEs,Selangor,Moderate
d6cf2d26-5cbd-4e1c-9d94-f8a3ff4ed598,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,4/2/2024,SMEs,Penang,Failure
3aab468a-54c2-4747-8192-e0c6b573363e,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,2/4/2023,Cooperatives,Kelantan,Success
04ddf2bd-15eb-4e91-a03d-874d7c5c767c,UDA Holding Berhad,Business premises,0,10/12/2022,SMEs,Perak,Moderate
74cc7082-c2f3-4c43-912b-3c8ea6c51fb1,Tekun Nasional,Entrepreneurial training,0,14/10/2023,SMEs,Perlis,Moderate
e120fa98-9f7e-48fc-9522-6338e97bfa3b,Perbadanan Nasional Berhad,Franchise development support,0,29/3/2023,Franchise Businesses,Kedah,Success
22eae379-2224-493e-9fc7-ea352bb416bc,Institut Koperasi Malaysia,Cooperative training programs,0,22/6/2024,SMEs,Sabah,Moderate
b46113ad-ea09-48cd-b994-e635b227b35d,UDA Holding Berhad,Business premises,0,24/9/2023,Property Development Companies,Sabah,Failure
f22bf6c1-5059-49af-a818-40835800e9ad,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,18/6/2023,Cooperatives,Perlis,Success
b5c749f8-01a2-49da-9303-81f226510839,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,29/6/2024,Women Entrepreneurs,Selangor,Failure
a7e40fa2-5515-4ba6-b8a4-018e7a5beaca,UDA Holding Berhad,Advisory services,0,19/2/2024,SMEs,Terengganu,Failure
568437a4-6103-4c9d-ab29-1f59dd74add1,UDA Holding Berhad,Property development support,0,3/2/2024,SMEs,Putrajaya,Success
99a66dd9-b1d8-44a4-aa63-fec213deffd5,Institut Keusahawanan Negara,Entrepreneurial training,0,7/6/2023,Innovative and High-Growth Businesses,Kelantan,Moderate
a1120055-231e-485f-8c4a-555d076a51e5,Institut Koperasi Malaysia,Cooperative training programs,0,13/1/2024,Startups,Johor,Success
9de29f85-b24c-48f7-9588-17384edc9133,Bank Rakyat,Microfinancing,23217.09,1/2/2023,Cooperatives,Labuan,Failure
191a5598-57ff-4a57-b874-1abd2a91f8c9,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,22/7/2024,SMEs,Kuala Lumpur,Success
84a20d24-a4bb-45a2-8a7d-b2b63781b1f5,UDA Holding Berhad,Business premises,0,9/10/2023,Property Development Companies,Sarawak,Success
b3c875b1-5063-42fa-8913-bf004228c121,SME Corp Malaysia,Advisory services,0,25/2/2023,Innovative and High-Growth Businesses,Sarawak,Failure
4c95ddf5-40c4-4d3a-9151-249da8dd5bd3,Amanah Ikhtiar Malaysia,Microfinancing,21714.17,3/9/2023,SMEs,Kelantan,Failure
73a2e0c0-abf5-4d00-9f35-52695684ce02,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,3/11/2023,Microenterprises,Johor,Failure
5d00692f-3a9d-4f6c-ba0a-fcce23f88804,Bank Rakyat,Microfinancing,18724.68,25/6/2024,SMEs,Penang,Failure
48703feb-9995-4ce5-aac9-c8e4aa92f0a0,Institut Koperasi Malaysia,Cooperative training programs,0,20/1/2023,SMEs,Sabah,Moderate
88bd63e3-7227-4ba0-885a-d74924bc3d13,SME Corp Malaysia,Advisory services,0,30/4/2023,Innovative and High-Growth Businesses,Johor,Failure
59875cc7-bd2f-4d04-b86a-d253dc657c90,Bank Rakyat,Microfinancing,77731.18,14/2/2023,Individuals,Melaka,Success
e13ae915-3aa3-493a-87da-5e1f43d1071a,SME Corp Malaysia,Grants,65643.05,6/3/2023,Startups,Terengganu,Failure
196e3cd8-e18f-4d11-b6e1-838f4bcc0dcd,SME Corp Malaysia,Advisory services,0,12/3/2023,SMEs,Perlis,Success
a7a86e0a-48e5-4a66-a3d3-ddb2c0b6ea46,SME Corp Malaysia,Grants,81460.49,24/12/2023,SMEs,Perlis,Failure
18279eaf-d384-4984-a079-6f41a49c6559,Amanah Ikhtiar Malaysia,Microfinancing,97473.99,19/12/2023,Microenterprises,Perak,Success
07fa85db-b576-4b28-9b34-ecadf84657f0,Institut Keusahawanan Negara,Entrepreneurial training,0,23/3/2023,Startups,Penang,Moderate
baa4fd8a-2047-484b-b1d4-5e9997f49a33,Institut Keusahawanan Negara,Entrepreneurial training,0,8/9/2023,Startups,Melaka,Success
64520110-91aa-4015-a680-0f9a02b409f8,Perbadanan Nasional Berhad,Financing for franchise businesses,72184.42,1/8/2023,Franchise Businesses,Sarawak,Failure
6569f2f4-3449-4532-b104-83284e6b2571,UDA Holding Berhad,Advisory services,0,16/5/2024,Startups,Selangor,Moderate
8832c2fc-1a19-4540-a45b-adbc12c1ef38,Institut Koperasi Malaysia,Cooperative training programs,0,15/2/2023,Startups,Labuan,Failure
4242cbcc-a56b-4bf3-b095-61c0bcf22d45,SME Corp Malaysia,Grants,31740.34,11/1/2023,Innovative and High-Growth Businesses,Johor,Success
6e0919d6-c4cb-462c-85bb-c83df1933f39,Tekun Nasional,Entrepreneurial training,0,2/8/2024,SMEs,Kelantan,Failure
901cbfb5-8cdf-419b-8085-fd2ab1de286f,SME Corp Malaysia,Grants,42026.61,24/1/2023,Innovative and High-Growth Businesses,Sarawak,Failure
ce506d7b-f991-4a28-bd6c-e826eac73586,Perbadanan Nasional Berhad,Franchise development support,0,9/5/2023,SMEs,Selangor,Success
a1c3996c-3f00-44c4-8e47-e5ab239f4318,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,14/5/2023,Cooperatives,Melaka,Moderate
bb9a56d3-23fb-457d-8fd9-cb257072397f,Institut Koperasi Malaysia,Cooperative training programs,0,13/6/2023,SMEs,Melaka,Success
39a4e6cc-43e1-4c85-b768-4b513293c9d3,Institut Keusahawanan Negara,Entrepreneurial training,0,3/10/2022,Startups,Negeri Sembilan,Success
182ba7d9-f9ce-47b9-8a4c-893f5681cfa9,SME Bank,Advisory services,0,16/9/2022,Social Enterprises,Perak,Moderate
9c015f20-22ff-4ccb-b951-fe2264fb54c2,Institut Keusahawanan Negara,Entrepreneurial training,0,18/4/2023,SMEs,Melaka,Success
b739a145-a0fe-43af-958f-60d0f6c5b87a,UDA Holding Berhad,Advisory services,0,24/11/2022,Startups,Kuala Lumpur,Success
6fc24ccc-6801-42bb-b583-356b3abbc5aa,UDA Holding Berhad,Property development support,0,31/5/2023,Property Development Companies,Labuan,Failure
f2e52c0e-de1e-4ff2-9338-b0c2bf38f92a,Tekun Nasional,Entrepreneurial training,0,16/5/2024,Microenterprises,Terengganu,Failure
fae3f315-d162-4742-be52-b1b8f37c5723,SME Corp Malaysia,Advisory services,0,5/4/2024,Startups,Penang,Success
587cd87a-63d7-4b1e-9492-17ef55d2febe,Institut Koperasi Malaysia,Cooperative training programs,0,1/6/2024,SMEs,Selangor,Success
e6bbf978-afb3-4e43-a603-a277febdf4d3,Tekun Nasional,Advisory services,0,29/6/2024,Microenterprises,Labuan,Success
dcfef6f9-45b3-4937-8ddd-f6bb477b529e,Institut Koperasi Malaysia,Cooperative training programs,0,8/11/2023,Startups,Penang,Failure
eaf105d2-9367-4b6a-9dd7-d0fc14a6987c,UDA Holding Berhad,Business premises,0,13/7/2023,SMEs,Pahang,Moderate
eb0e9c9c-ee0e-4282-b7b1-48795e3fbc2c,SME Bank,Advisory services,0,2/12/2022,SMEs,Johor,Failure
c40d271e-4d88-4f1f-8f90-36211b575db4,UDA Holding Berhad,Business premises,0,14/7/2023,Startups,Perak,Failure
af97f1f1-fdb8-4d96-a1a2-02c4c5bc819e,UDA Holding Berhad,Advisory services,0,17/9/2022,SMEs,Penang,Moderate
7a474e2f-73ba-4239-b6e9-eb9a1d82618f,SME Bank,Business loans,64839.13,17/3/2024,Startups,Selangor,Moderate
7016b07b-335c-4662-b1f7-f80098b98f8f,Amanah Ikhtiar Malaysia,Microfinancing,52637.53,5/8/2023,Women Entrepreneurs,Johor,Failure
c582f54e-6024-4c7a-8fe1-6a627fe473d8,SME Corp Malaysia,Advisory services,0,5/4/2024,SMEs,Terengganu,Success
602fe623-f6c2-4136-b6b6-7ba44876305c,SME Bank,Business loans,49749.62,3/1/2023,Startups,Sabah,Success
a19a0b8f-9c99-4f77-8249-476d07a14338,UDA Holding Berhad,Property development support,0,30/11/2022,Property Development Companies,Johor,Success
c3cf9e2a-bcbf-46eb-a3a7-fb3eb7ecb57f,Amanah Ikhtiar Malaysia,Microfinancing,12616.02,20/10/2022,SMEs,Pahang,Moderate
515e2a5b-c871-4be6-991c-6bc2f84a4805,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,13/5/2023,Microenterprises,Perak,Success
9984687e-c7f2-40a3-a65e-be6f5765a45f,Tekun Nasional,Business loans,55540.85,27/8/2023,SMEs,Perlis,Moderate
d7728b34-5680-49c9-9c58-0e2873b2ede5,Tekun Nasional,Entrepreneurial training,0,5/3/2023,SMEs,Sarawak,Success
31121eae-fdd4-4ea6-9108-2ace98c6e805,Tekun Nasional,Entrepreneurial training,0,23/7/2024,SMEs,Selangor,Failure
d22fee05-6fa7-40bc-876d-b378117ef852,SME Bank,Business loans,82241.57,15/4/2024,Social Enterprises,Labuan,Failure
3b6f47ef-fb58-40df-a85d-60194a08356a,SME Bank,Business loans,31958.68,2/9/2022,SMEs,Kedah,Moderate
0ad27119-3473-421c-bfa3-25bcf8624d68,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,19/3/2024,SMEs,Sabah,Failure
63fe0735-5bcc-48c0-b561-671f8196fd44,Bank Rakyat,Microfinancing,73433.43,30/5/2024,Individuals,Negeri Sembilan,Moderate
4039b4a0-78e7-46f5-a9f1-dafc35590767,Institut Koperasi Malaysia,Cooperative training programs,0,21/9/2022,SMEs,Penang,Success
1b28055b-481a-433b-a0ff-26518d55aa8e,Institut Koperasi Malaysia,Cooperative training programs,0,22/5/2024,Cooperatives,Perak,Success
c32488bf-dd99-4a12-9f09-8ab4b60ebd32,SME Bank,Advisory services,0,18/3/2024,Startups,Perak,Success
754f5370-bba1-4b22-8c0e-c82146847e66,SME Bank,Business loans,40678.21,1/1/2024,Startups,Putrajaya,Failure
25105582-7d9f-4f58-b9ae-c0c86ff301cc,UDA Holding Berhad,Business premises,0,24/10/2022,Property Development Companies,Kuala Lumpur,Success
0436920a-26e1-404c-9a90-5f3c3f4300a7,SME Corp Malaysia,Grants,46713.46,3/4/2024,SMEs,Perlis,Success
71ca4cc9-a0c4-4f4d-b9b7-6955c3e32a88,SME Corp Malaysia,Grants,75985.91,15/6/2023,SMEs,Kuala Lumpur,Failure
60b03ef7-b3cc-4586-b0bf-59d55a1d78cb,Bank Rakyat,Microfinancing,46209.48,13/2/2023,Cooperatives,Johor,Success
3fb8a0fc-d7e2-45b9-a99f-292fd47573dd,Institut Koperasi Malaysia,Cooperative training programs,0,24/4/2023,Startups,Kelantan,Moderate
022a364d-60c7-4c28-a0d0-250799f98ad4,Institut Koperasi Malaysia,Cooperative training programs,0,15/8/2024,Cooperatives,Selangor,Success
c632affc-1e96-4698-acf2-43e0b8b7b6ad,SME Bank,Business loans,23320.92,29/10/2023,SMEs,Perlis,Moderate
e1ed4c5b-e93a-4471-a50e-265d67daba44,Bank Rakyat,Microfinancing,73674.05,9/12/2023,Individuals,Melaka,Failure
0572d4be-7845-457e-8add-de37e0786994,Tekun Nasional,Entrepreneurial training,0,30/3/2024,Microenterprises,Melaka,Success
e0bf7398-7aa9-4f34-b3c1-661987417b96,Tekun Nasional,Microfinancing,76191.14,4/8/2024,Startups,Perlis,Success
d1a15b5a-8c6e-45d9-8248-7ed1973ced99,Bank Rakyat,Business loans,78103.31,14/1/2023,Cooperatives,Labuan,Failure
6786019b-bd4a-4ab5-94cc-2fdb83bc7039,Suruhanjaya Koperasi Malaysia,Grants,86219.64,20/6/2023,Cooperatives,Kelantan,Success
f11c01ad-d006-4aa1-8aba-2e0914bad726,Bank Rakyat,Microfinancing,58260.26,16/2/2023,Individuals,Penang,Failure
dee83b19-6dd7-4797-b116-fd42e8e1382e,UDA Holding Berhad,Property development support,0,9/8/2023,SMEs,Sabah,Failure
30d6151d-9b92-48f1-a470-9a92ce95cc62,Institut Koperasi Malaysia,Cooperative training programs,0,7/9/2023,Cooperatives,Kuala Lumpur,Success
d0d9e8e7-de25-4bbc-98be-133aac5962ec,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,10/9/2022,Cooperatives,Pahang,Failure
32b0e9b4-5083-4790-bb29-6a3d44392928,UDA Holding Berhad,Advisory services,0,3/2/2023,SMEs,Melaka,Success
47045fdb-449f-42d1-9512-d68c6187b062,UDA Holding Berhad,Advisory services,0,30/12/2023,SMEs,Kuala Lumpur,Success
b4e6bf89-a61a-4e54-8fcd-9e363c5c526c,Institut Keusahawanan Negara,Advisory services,0,17/12/2022,Startups,Putrajaya,Success
788fbe27-1555-401e-8f56-1b3b7bc82fd6,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,12/3/2024,Cooperatives,Kuala Lumpur,Moderate
66ca77d4-c144-40d4-9391-7f5a96c4ce32,UDA Holding Berhad,Property development support,0,20/8/2024,Property Development Companies,Kedah,Failure
40bddd24-a9db-431c-93da-fcad085a6a28,Institut Keusahawanan Negara,Entrepreneurial training,0,22/7/2024,SMEs,Pahang,Success
5aad9497-e6c6-49a1-b91b-41aa3f6d2ac4,Bank Rakyat,Business loans,92272.99,11/9/2023,SMEs,Melaka,Failure
70db1d02-cd85-45ce-a1be-cdd110ce2575,SME Corp Malaysia,Grants,26130.48,11/11/2023,Innovative and High-Growth Businesses,Labuan,Moderate
d9f01c3a-9073-4846-99fd-cccfeae61bba,SME Bank,Advisory services,0,17/10/2023,SMEs,Melaka,Failure
93999821-1f2e-4e37-9661-7ca23bda33ff,Suruhanjaya Koperasi Malaysia,Grants,49834.63,21/8/2023,SMEs,Kelantan,Moderate
a551aab3-da5f-43dd-814c-018c4aa1e657,UDA Holding Berhad,Advisory services,0,21/8/2023,Property Development Companies,Kelantan,Moderate
1e120b53-6ad9-4611-8109-d211bbfe0081,UDA Holding Berhad,Advisory services,0,7/6/2024,SMEs,Johor,Moderate
906d8531-7be0-49a9-b435-74be85e48e8f,SME Bank,Advisory services,0,11/1/2024,SMEs,Penang,Moderate
10a9743c-effc-41c0-becb-74aba3688d36,Institut Keusahawanan Negara,Advisory services,0,4/5/2024,Startups,Perak,Success
5af8bc75-1208-46be-9ffa-67e3cc81a404,Tekun Nasional,Entrepreneurial training,0,20/6/2024,SMEs,Penang,Moderate
a4ce58d9-1d69-4916-9191-122aace1b178,Perbadanan Nasional Berhad,Financing for franchise businesses,11456.51,10/8/2024,SMEs,Putrajaya,Failure
a1c62240-3c2f-48a1-9de4-508c01ac341e,Institut Koperasi Malaysia,Cooperative training programs,0,6/1/2023,Startups,Negeri Sembilan,Moderate
9bf080b7-88a1-4dc8-a2dd-23fc74d9e3d4,Suruhanjaya Koperasi Malaysia,Grants,5692.63,10/7/2023,Cooperatives,Terengganu,Failure
00bf092a-6985-4f28-82f2-7d8992116d2c,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,2/12/2023,Women Entrepreneurs,Penang,Failure
a3789a90-daac-4afd-85d5-436e891ec34e,SME Corp Malaysia,Advisory services,0,11/5/2023,SMEs,Kelantan,Moderate
c45ee513-09ca-4399-a760-b29affa68300,UDA Holding Berhad,Property development support,0,28/5/2024,Property Development Companies,Negeri Sembilan,Success
0a7d525c-5309-4627-a0c9-344184e2966b,UDA Holding Berhad,Advisory services,0,29/7/2023,Startups,Kedah,Failure
a798cc17-9800-42b8-82bd-16a57974bd29,Institut Keusahawanan Negara,Advisory services,0,26/11/2022,Innovative and High-Growth Businesses,Selangor,Success
de725cd1-4a57-47c7-98ab-a4a4e68bd936,UDA Holding Berhad,Business premises,0,3/5/2023,SMEs,Pahang,Success
29f70068-02c2-4238-b1af-00c0b0932ba9,Suruhanjaya Koperasi Malaysia,Grants,91108.81,8/3/2024,Cooperatives,Putrajaya,Success
27039802-dcd2-45d7-9e55-b5125960cf87,Perbadanan Nasional Berhad,Financing for franchise businesses,14246.55,25/5/2023,Startups,Sabah,Moderate
8a1d546e-5aa8-422a-8251-db85c3a0880b,Perbadanan Nasional Berhad,Financing for franchise businesses,56235.4,25/9/2022,SMEs,Labuan,Success
9f846bd9-f307-4074-8522-e0809a15a1c7,Perbadanan Nasional Berhad,Franchise development support,0,24/2/2023,SMEs,Putrajaya,Success
8de0ee6f-c847-485a-bab6-1e53663a359d,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,25/10/2022,SMEs,Labuan,Failure
0f2972e1-28ad-4480-ac69-9ef060f29186,SME Corp Malaysia,Grants,71932.05,31/5/2024,Innovative and High-Growth Businesses,Negeri Sembilan,Success
a07135ec-6a57-400a-b0e1-7f7a8c449935,Perbadanan Nasional Berhad,Financing for franchise businesses,70214.4,22/1/2024,SMEs,Perak,Success
0283e8c1-58a2-44ed-a23b-5135b9ff3811,Bank Rakyat,Business loans,51758.13,2/4/2024,Cooperatives,Putrajaya,Failure
b7351b9b-2039-4f7c-8527-bc88893ac6ba,Bank Rakyat,Microfinancing,74009.08,12/8/2024,Individuals,Kedah,Success
5aac8c8b-f4a7-47ba-be51-4b78b954aaf0,SME Corp Malaysia,Grants,90059.37,20/6/2023,Startups,Kuala Lumpur,Success
e029d085-7042-498e-aa61-8f097a42dc40,Institut Keusahawanan Negara,Entrepreneurial training,0,29/1/2023,Startups,Kuala Lumpur,Moderate
4d95a6f9-4ff3-44e7-b95f-84e4ea9e3a0d,UDA Holding Berhad,Property development support,0,10/1/2023,Property Development Companies,Johor,Moderate
60378a3c-3d87-4650-8f35-ead97d201e14,Institut Koperasi Malaysia,Cooperative training programs,0,30/10/2022,Cooperatives,Negeri Sembilan,Moderate
6c4a55a9-1f4a-4269-b2cc-01bfcc0f6f2f,Institut Keusahawanan Negara,Advisory services,0,24/6/2024,Innovative and High-Growth Businesses,Labuan,Moderate
192076c4-942b-4a46-8237-2c8bd0b28bf4,SME Bank,Business loans,26000.88,19/6/2023,Startups,Melaka,Moderate
4a70176c-739e-4ee0-8485-958b63b3cf93,Amanah Ikhtiar Malaysia,Microfinancing,43846.14,18/9/2023,Microenterprises,Sabah,Failure
e0680829-4e30-4049-8e6c-331e22315c2d,Institut Keusahawanan Negara,Entrepreneurial training,0,9/9/2022,Startups,Sarawak,Success
fb0de97c-b6e6-424b-a00b-019ab2a6f97c,SME Bank,Advisory services,0,12/6/2024,Social Enterprises,Sarawak,Failure
9b02b918-aaaf-4b13-8620-27c1ecdad059,Perbadanan Nasional Berhad,Advisory services,0,10/12/2023,SMEs,Sarawak,Success
b234180b-05f1-4208-81fc-391b6358c663,Bank Rakyat,Microfinancing,90061.68,23/12/2022,Individuals,Terengganu,Moderate
46eb77f7-bb8d-439d-a632-cf46bea82bab,Amanah Ikhtiar Malaysia,Microfinancing,32862.29,29/11/2022,SMEs,Penang,Moderate
db878ba0-b9ee-43d2-b5bf-454753f56b4f,Amanah Ikhtiar Malaysia,Microfinancing,66232.67,13/10/2023,SMEs,Labuan,Moderate
154371b2-d831-4ea0-911d-cde84c18ba1f,SME Corp Malaysia,Advisory services,0,8/7/2024,Innovative and High-Growth Businesses,Pahang,Failure
5fc2126e-e3ea-4921-9cf3-33f667326d0e,SME Corp Malaysia,Grants,61053.2,13/12/2023,Startups,Sabah,Success
13acf1e3-d18a-49c6-b707-a36e684337ef,SME Corp Malaysia,Advisory services,0,6/8/2024,Startups,Selangor,Success
6fbcf435-817e-4f3c-a0a0-9a4a55e14b19,UDA Holding Berhad,Business premises,0,1/11/2023,Startups,Sabah,Moderate
ef5c461d-3025-4779-8a5b-0e51f7a595f0,Institut Keusahawanan Negara,Advisory services,0,3/7/2024,Innovative and High-Growth Businesses,Johor,Failure
a67ffb99-7a67-4638-99c4-0c31c7ed6b28,Perbadanan Nasional Berhad,Advisory services,0,19/3/2023,Franchise Businesses,Negeri Sembilan,Moderate
8a893148-b83d-487d-9a83-a05bb3411224,Tekun Nasional,Advisory services,0,31/7/2024,SMEs,Sabah,Moderate
d3c9979c-aeaa-4c01-ae48-83c928aa0b3c,SME Corp Malaysia,Advisory services,0,17/3/2024,Innovative and High-Growth Businesses,Putrajaya,Success
7fd5705a-6299-4a56-877e-1588dc95cbde,Perbadanan Nasional Berhad,Financing for franchise businesses,68034.08,9/4/2023,Startups,Perlis,Moderate
baa50e13-9f17-4178-9560-021c3f2e0b6c,SME Bank,Business loans,5210.47,2/4/2023,Social Enterprises,Sarawak,Success
64d91316-cdf7-4fff-afb5-8998215e5ad4,Institut Koperasi Malaysia,Cooperative training programs,0,5/3/2024,SMEs,Melaka,Failure
a2c13342-9532-4f5d-bf00-bdd1fdbb6f3f,SME Bank,Advisory services,0,4/11/2022,Startups,Putrajaya,Moderate
d3814640-3b53-4f6a-8041-64a986c0e512,Institut Koperasi Malaysia,Cooperative training programs,0,25/11/2023,Startups,Negeri Sembilan,Success
2470612b-360f-461b-b4d0-2b2ce6c93620,Perbadanan Nasional Berhad,Advisory services,0,16/10/2023,Startups,Kelantan,Failure
9505532b-d6e7-4075-9120-9c865e6b93d6,Tekun Nasional,Entrepreneurial training,0,31/8/2022,SMEs,Penang,Failure
8960894f-f3a1-4d15-a193-1fd4713c2ddc,Amanah Ikhtiar Malaysia,Microfinancing,37580.13,29/3/2024,SMEs,Perak,Success
619fbf39-172d-46ff-9e9b-3f548b132182,Institut Keusahawanan Negara,Advisory services,0,19/5/2023,Startups,Melaka,Success
8c236c47-49a7-4b4d-987f-eac9e85c98ac,UDA Holding Berhad,Property development support,0,29/10/2023,Property Development Companies,Perlis,Failure
59c42ec0-0183-414a-b24e-a8a7bf9b9bc9,SME Bank,Advisory services,0,28/9/2023,Social Enterprises,Melaka,Success
cf8c4e7a-e37a-49e7-83ab-83cde8369fed,Institut Keusahawanan Negara,Advisory services,0,17/12/2022,Startups,Penang,Failure
98ff46c9-474a-47cc-9145-eae335e2bf0d,Institut Koperasi Malaysia,Cooperative training programs,0,1/7/2023,SMEs,Perak,Failure
935ef6d4-c226-4f37-9463-182ba0b651cc,Tekun Nasional,Microfinancing,79416.71,6/11/2022,Startups,Terengganu,Moderate
364a1c45-3577-424f-ae3a-48d815b80309,SME Corp Malaysia,Advisory services,0,25/7/2024,SMEs,Pahang,Moderate
bf5075f6-8634-4d61-b3f2-452142754ed5,Institut Koperasi Malaysia,Cooperative training programs,0,21/4/2024,Startups,Sarawak,Moderate
3d50406f-b4af-4e8e-a445-aeebcec083d5,Institut Koperasi Malaysia,Cooperative training programs,0,19/3/2023,Cooperatives,Penang,Failure
7d72dfcd-82d3-47a0-b0a6-df7d78e9bb96,Institut Koperasi Malaysia,Cooperative training programs,0,13/2/2023,SMEs,Melaka,Success
c5e50730-0bcb-4dc7-8935-213960a76b03,SME Bank,Business loans,7723.45,30/6/2023,SMEs,Kuala Lumpur,Success
3bb2e3c1-e8ee-424a-8225-180ecd4fd332,SME Bank,Advisory services,0,4/8/2023,Startups,Melaka,Moderate
480eb97d-203c-452e-a1e6-400641c80b28,SME Corp Malaysia,Grants,81773.8,1/9/2022,Startups,Melaka,Success
91a99a5f-e039-4f7b-bc2a-fc36b16cacf6,Institut Keusahawanan Negara,Advisory services,0,4/10/2023,Innovative and High-Growth Businesses,Putrajaya,Moderate
31eb6ca7-bf1e-4230-be21-2676e5c8b6f3,Bank Rakyat,Microfinancing,73454.72,27/9/2022,Individuals,Pahang,Failure
